E_true,E_rec
20,21.688480166065343
20,22.129131785968724
20,19.35891287728249
20,21.670417819141225
20,20.232232439255203
20,26.779732944770647
20,23.343192489970328
20,21.454627468339602
20,26.724253806376776
20,20.070596321835534
20,23.22681268751284
20,19.184811949170346
20,20.538336401716005
20,22.428102509860704
20,24.078170223941388
20,19.900941734201826
20,17.706617448055734
20,22.068187010163204
20,22.326372684376526
20,19.200761077983035
20,19.528466329895316
20,20.76673641285854
20,22.68809571451034
20,20.71213998144364
20,20.423181639413066
20,24.59912528058158
20,24.21367002719298
20,23.474477909207955
20,21.760373151723584
20,16.973890776400403
20,18.38249438134765
20,20.43442970614508
20,23.187474504421125
20,22.942907764073496
20,22.890584434663648
20,20.90175696032848
20,18.391007917391875
20,25.955755155139222
20,20.052859507464735
20,24.154468349717572
20,20.580519387372206
20,18.150477533391904
20,17.9228225186162
20,24.169903613909856
20,22.73462352806825
20,24.00699685015713
20,24.06135012806381
20,18.36145202342447
20,19.251144146970628
20,21.741497868519563
20,24.200895259612135
20,25.204078235153418
20,21.967366258070104
20,21.771167255197287
20,24.725967616662885
20,22.34972318425297
20,23.14607786678078
20,23.42644507731455
20,24.981608813350057
20,21.254203171246257
20,23.29384578857396
20,20.49763279505498
20,26.589314499555346
20,21.298413320519888
20,24.26334456488425
20,24.45434145047957
20,22.046823870714157
20,20.16344993642045
20,24.374443575417732
20,22.011998899843352
20,19.760119177547104
20,20.734439620950507
20,21.06929378012762
20,23.030219876945644
20,23.26704163119623
20,23.33672875889616
20,23.391684233993747
20,20.67291597257908
20,21.540596871733584
20,23.446144139984828
20,21.24681909923755
20,23.42465608687883
20,21.12930410329679
20,21.07984342266861
20,27.53710647718138
20,23.197650295073668
20,22.335615776447913
20,20.138034075781846
20,20.869386019225804
20,23.87552164252663
20,19.567261148737828
20,25.77651275625751
20,21.102932312152074
20,25.569023899806105
20,23.022782809566653
20,19.44759945376644
20,24.369316678166957
20,25.944262988672016
20,25.86972008122561
20,23.057737811376278
20,24.804778337567562
20,23.67389432429416
20,22.167153109601685
20,20.233399422565498
20,22.777056227424712
20,20.716140901091176
20,21.30932964867903
20,21.778771352763744
20,24.41928300274369
20,18.293211341414498
20,25.337593090055186
20,23.915741003525977
20,19.940266805301665
20,20.67778124080028
20,24.645486322411085
20,21.12031105360835
20,26.270857111691164
20,25.425708900906706
20,20.1843724949035
20,20.20346228573341
20,21.05092845898235
20,19.331837339786695
20,21.47264139466483
20,24.54954281443651
20,23.936779506559485
20,20.586862583494195
20,23.189582530473377
20,21.869108443168656
20,22.483869774981425
20,23.27851954320872
20,19.486373467821785
20,24.66031711704068
20,23.81492951156719
20,23.199050630394552
20,19.983190614412663
20,26.931498868381496
20,21.738179237260226
20,25.454151900934093
20,21.214797955478772
20,21.09243495336058
20,25.090214226562704
20,20.928048933906545
20,22.164302547137904
20,21.987612385516144
20,22.51946453349977
20,24.774342213901328
20,22.563854297956404
20,18.78615678637528
20,19.122554608171797
20,25.513380715152486
20,21.297702174506952
20,24.380450985193537
20,25.934214425714877
20,22.762959350249634
20,19.15797563470087
20,23.235474533502835
20,24.490444794388726
20,20.612544044335607
20,21.550664741910104
20,25.770783316573056
20,26.627561080408334
20,19.05314301614528
20,21.1314720052589
20,22.248976952873587
20,24.766793518534957
20,19.284804671223306
20,22.534262009918663
20,25.038408769158046
20,24.51670016877867
20,21.047830639286634
20,23.74989812217176
20,19.352030811057883
20,25.017081518399955
20,21.807578756933758
20,27.786379112124997
20,20.196076889292033
20,22.158785317849098
20,22.091431000047248
20,23.61548408209291
20,20.70162855538782
20,22.24421057786531
20,21.96244839445552
20,23.752144005222082
20,23.405466156406785
20,21.04626353224269
20,23.39501146761899
20,18.325702580736582
20,22.70282777790392
20,22.724603193967962
20,18.64954017516107
20,22.852699241531642
20,23.123343307468254
20,22.82286891196187
20,19.556644672888936
20,27.338813142638013
20,25.519549148536758
20,21.65333828050224
20,24.50196615189098
20,25.21859636737368
20,23.95460361973634
20,22.70755935449933
20,20.538471192856274
20,25.13811528938498
20,24.751816185479523
20,23.828116678042708
20,20.781148512780653
20,22.012660409301944
20,21.783418574661404
20,22.83388557029757
20,18.148105113564093
20,25.95868450271528
20,23.82418321018206
20,23.969253921272095
20,21.197951720305337
20,22.09766030484586
20,23.77262398279006
20,17.894429399368185
20,19.94320070352262
20,23.222945311895508
20,23.204576150328606
20,20.254984127440164
20,22.497383412938888
20,22.315361030558066
20,22.401156717421078
20,26.692583680282628
20,25.717774392929304
20,23.770778278174486
20,23.626063271453848
20,20.675218702744974
20,24.304976234234683
20,21.163086841037877
20,22.757661321796625
20,23.323236083229393
20,24.345159309252367
20,20.118936398778736
20,20.89371106923433
20,23.026902047402082
20,18.301501530734825
20,23.70348902816746
20,22.333810580413537
20,26.362442500092115
20,22.477840971809098
20,19.33540721434991
20,22.416833587768465
20,21.511966805371237
20,19.80399411406511
20,22.388853162821047
20,20.21150065978254
20,21.72938211428177
20,23.8304145908032
20,22.413968651673244
20,27.05273700345874
20,19.979995055097525
20,21.902695379526367
20,20.527733711140947
20,22.547778441714758
20,21.991206116484296
20,21.838016594369247
20,23.878703918118322
20,20.16019166767926
20,24.268387981192944
20,21.645981462397053
20,22.20584646590983
20,22.62537255011522
20,25.283626937547908
20,25.147697699737517
20,18.82064184121764
20,20.16518884266168
20,19.140865474326976
20,25.698528902642444
20,20.635265215649838
20,22.805679969843457
20,23.835592747739156
20,22.18502451324597
20,23.14298920363316
20,21.426563087577243
20,24.877555739933378
20,22.50705559636271
20,21.007623882520583
20,23.691114764332923
20,24.00977298709845
20,21.3363245157647
20,19.602057248180863
20,23.5982883493158
20,21.7990609936216
20,25.934070130363473
20,23.152216604194336
20,23.295136229781015
20,23.53948972365043
20,25.546248214858586
20,20.58552137761965
20,21.135897395316896
20,24.019109421056445
20,21.78933687884643
20,19.42460319423643
20,23.7363383403096
20,21.19108287166074
20,23.56423003573013
20,24.285662913108172
20,17.68043385367997
20,26.964268072544648
20,16.75570425249046
20,19.668996090069864
20,20.89137788370759
20,24.079763120141312
20,22.678895306096233
20,20.578160068878056
20,24.639171842989303
20,22.541064113305126
20,22.11918537818894
20,24.723090107248144
20,25.160743935938775
20,24.75640577709558
20,23.180721274676596
20,21.968149048694162
20,22.09171292281881
20,22.57710736015863
20,16.609691210451736
20,20.641511810713684
20,22.422885905483195
20,17.559023664328315
20,24.677045908951918
20,25.51473435603636
20,18.411285679389668
20,22.58135354381157
20,20.724427294332465
20,21.026064516471617
20,19.71267478633122
20,20.707384981940905
20,19.746492745547638
20,24.317395655633728
20,28.884133214025137
20,21.787811532690437
20,19.589085204857216
20,22.501824533883944
20,20.52897159063381
20,22.488910147416096
20,23.49974034229597
20,21.814907879713562
20,20.546612151850447
30,32.46796545056963
30,31.205775982677412
30,33.946876189109425
30,31.09331305364428
30,27.333079707377717
30,34.74302849936773
30,38.8326121223032
30,29.30308508507637
30,31.421292509578354
30,33.411808546908745
30,32.05727096149092
30,30.573196443999908
30,30.004642659005732
30,33.23632681330293
30,31.111944765081528
30,31.7736661156158
30,34.289024337981
30,35.370158844691765
30,36.064505944427076
30,33.703367659714566
30,32.636278027453265
30,32.1705720793079
30,30.968675989155276
30,37.2910551094217
30,26.622706396550395
30,27.862978093763044
30,28.841378675200392
30,28.57306437447337
30,36.63326291440386
30,29.091011484428137
30,30.280393731547218
30,31.60109738697808
30,34.31369771561892
30,32.897205064016426
30,33.51283953526515
30,30.444548331696726
30,30.321950284151633
30,28.859552536791156
30,31.801151602797823
30,26.599590423385038
30,32.06345638454036
30,37.123144582849406
30,33.481079207678455
30,34.984394241579224
30,31.074416624125565
30,36.22071566044434
30,33.41166796144145
30,37.64616723639039
30,34.91707299282419
30,29.455454550604987
30,34.29409004248841
30,32.61795753203118
30,33.90607236593056
30,31.743164731503555
30,32.43108990380967
30,35.33545293325079
30,31.064062462604113
30,33.05512868191392
30,29.73346323664397
30,29.596383859189697
30,36.19256373645139
30,31.78437962877492
30,33.44810408211468
30,32.98632213680109
30,32.032443111559054
30,29.822934986625285
30,31.98066108245207
30,27.636940253821116
30,29.057634744302078
30,30.770798785456428
30,31.176411351957455
30,32.00056831554084
30,35.78788900179836
30,33.56244612643199
30,32.178953133192365
30,29.05610709009634
30,36.632537883307094
30,32.79105369102909
30,29.84120909151163
30,30.83255764804147
30,34.2739001873981
30,35.52333409327737
30,32.30514862321996
30,32.41831559359018
30,33.990610686469125
30,31.682493994105457
30,32.08833286348865
30,32.8360628892211
30,32.83920200283629
30,37.720727631709025
30,34.41981588681876
30,30.53081828925034
30,32.14679957513729
30,31.178805707887918
30,32.18527974049403
30,30.971214524221033
30,35.143277451320714
30,29.62143201931151
30,30.208621964786637
30,29.61185701030839
30,31.795890316464565
30,34.201104648732404
30,31.68548338721108
30,34.46746110477109
30,34.656613431255586
30,32.84260474872828
30,35.94105893119878
30,28.079394217627488
30,35.15979900219152
30,29.635080765130574
30,35.338227061712914
30,33.878043556858216
30,25.238246392545186
30,30.934088634825383
30,31.706628749711694
30,33.103108552914634
30,30.493462312564688
30,28.754106454201064
30,29.71587470648254
30,33.050695867453896
30,33.30457179535816
30,29.05555002292801
30,32.24570434096386
30,31.32284715164637
30,32.19512999336965
30,31.220135890739073
30,29.80060697751054
30,33.237308198734425
30,33.70870455267293
30,32.83426984553204
30,30.981348586492846
30,34.21864801829122
30,33.02140597328019
30,33.4538413377632
30,30.32189744700367
30,34.050782760617665
30,32.42982364001075
30,34.89247981650402
30,32.56766097483448
30,31.549967318160686
30,33.15637573067344
30,31.389242026841377
30,29.875643907526282
30,34.010771442633185
30,32.562494984164644
30,36.201515512897736
30,30.691592562558085
30,34.151565799945736
30,29.642765276920834
30,33.47970416661015
30,34.08982763543304
30,32.19482920116424
30,31.566783885816953
30,31.81965461954325
30,30.581994241912405
30,34.487698255249
30,37.590337498558405
30,30.932865666695278
30,31.75369240500845
30,31.982835647329402
30,31.82488781914333
30,33.636375691155536
30,32.37201490081726
30,37.14835935338862
30,30.572623662591244
30,35.70195324672692
30,38.05879061903131
30,32.15038496925221
30,34.73533684039588
30,37.42516257581859
30,36.15217958270039
30,31.075861679882287
30,32.14327753050761
30,32.961620058151404
30,33.941277600557974
30,31.280259733722858
30,29.091705284451358
30,33.630041708037275
30,39.465841556385904
30,30.482644225856525
30,29.65557824781283
30,30.057685957128758
30,30.4442311378167
30,28.83574394100497
30,30.690497186023816
30,31.326042062151433
30,29.209996290589324
30,34.563574951757374
30,35.703963642162
30,35.09188707465928
30,29.342600488414384
30,29.22264212205936
30,32.821232671926374
30,30.08859430070964
30,32.08081406479655
30,33.147426482082
30,34.76435408052218
30,32.368508795368676
30,29.694048192605887
30,35.89898341310363
30,34.2507954495368
30,34.68983329873093
30,34.60900533030065
30,37.88871238775164
30,30.38259647991543
30,33.85329147304299
30,29.265949083490707
30,27.356638488171097
30,28.6818541551487
30,28.858173537715345
30,32.0038658285494
30,32.539139706396924
30,27.199936445922233
30,34.386203560678155
30,37.40189040421604
30,35.38470304932644
30,29.77589209082597
30,33.809645095532275
30,37.111969389130515
30,32.44994033815083
30,31.97923918937426
30,33.44727574131962
30,32.23222007742831
30,33.38949269523255
30,31.732217426314776
30,31.940003265235706
30,34.909770341552026
30,33.26640356372917
30,33.58607479023432
30,29.566248047094245
30,37.731018037497996
30,28.543069698689905
30,30.77416027878512
30,28.2413444307143
30,25.884577327194766
30,31.05508687150557
30,36.238034771985184
30,32.3418574883398
30,29.637393024212884
30,34.757807488287476
30,33.93265878833412
30,34.932575642941764
30,31.57254463842425
30,33.41381389753657
30,30.524247656755
30,31.305381790301325
30,34.307218317247106
30,32.26507884377636
30,32.884839950349274
30,33.185856756366
30,34.58129434153891
30,30.411465529757805
30,35.88558042267213
30,30.917025604072432
30,34.12271848668008
30,28.343309486394524
30,34.8479375775143
30,34.10398202359797
30,28.21659022387676
30,32.36692202896229
30,30.230141453173864
30,34.96210373278011
30,30.37655688193292
30,33.26675956421422
30,33.984068983332804
30,34.366858553113744
30,31.52701806553047
30,33.600777415367126
30,30.896900983205715
30,33.88293077180073
30,29.70567829892913
30,30.928238436021232
30,28.428584034073854
30,33.777553402570945
30,35.729048275227534
30,33.68576211830562
30,33.68249652755998
30,33.287058442091585
30,37.03307931140995
30,32.875522259169564
30,34.237174161144544
30,35.59768563445314
30,31.79789291428888
30,32.284624037225335
30,34.91545265275293
30,32.09743240726332
30,31.032461685530418
30,34.52862927482924
30,32.856925271626935
30,39.05643004639703
30,34.72400034925563
30,31.770947235793567
30,33.4205904392289
30,35.87131871096618
30,34.064481942524175
30,27.446485546453047
30,33.27984088007018
30,36.680283897730355
30,32.36103878411468
30,35.619209670716266
30,33.547387769979316
30,32.10590059397004
30,29.405485545673983
30,33.717923202749944
30,36.605898406033454
30,35.80057133697174
30,32.980113449022134
30,33.60510641403327
30,27.151500824207016
30,34.5711927910664
30,27.78471451685344
30,33.05599782287155
30,35.34828952721104
30,27.713427031987376
30,30.271719202173355
30,33.67207750610896
30,40.565496873955844
30,33.79943317865522
30,33.78937826805123
30,28.86247464929564
30,30.64784853326736
30,34.57319833821692
30,30.57967718836163
30,32.74363103639512
30,33.05823687365759
30,32.7563423256598
30,32.59876949106731
30,32.98683481625553
30,31.47766535873463
30,27.998053650534196
30,33.83823839423192
30,27.462128305688815
30,32.253759699159765
30,30.782474644202335
30,32.732246499628474
30,34.91180634661311
30,30.93988838327316
30,35.72243264445999
30,31.207437815033554
30,28.152295220900044
30,35.39331765131224
30,32.69277361119184
30,32.62461158483838
30,39.24980650268504
30,30.87399664358687
30,35.54542508515088
30,32.16494721461218
30,36.58738937545636
30,33.20618705868801
30,36.72334668346214
30,33.51603012235514
30,30.099475040285274
30,30.263490650623964
30,31.066029312297175
30,34.965524537073094
30,31.93208168553274
30,32.92450446568525
30,33.29852348046354
30,34.93468578515271
30,30.522169938632878
30,32.32329211966095
30,27.211116015748058
30,33.50636433117236
30,31.761713671049304
30,33.139584167610955
30,28.594553046483547
30,35.49925011825914
30,35.2192240837414
30,34.122108430507254
30,32.37921732530545
30,36.02346704060786
30,33.33106428450265
30,34.53011816142794
30,28.984240508806515
30,31.264567200022107
30,31.35406003940523
30,28.203322688896574
30,35.91809198318063
30,35.42181819893844
30,31.621492806775027
30,30.83089890057083
30,31.64488936686835
30,35.856036286269244
30,31.795946637166796
30,28.540456482991054
30,31.79501560945923
30,34.402375235251924
30,30.527531258659266
30,28.69681111298324
30,33.620490989680235
30,35.904718414022334
30,29.031411929718004
30,31.872130731901677
30,29.451444050093052
30,27.384328873070547
30,30.571460267394585
30,36.07524500011853
30,35.10349135320536
